,a,b
300,-4.049880154732535,0.09051806909710075
301,-2.5331764955497262,0.9774655477331331
302,6.9560150313891995,6.6265210776973245
303,-0.9762781267467002,-1.5314634170439114
304,1.199536186425249,8.27974559080805
305,8.35865580696212,5.888977144222144
306,3.4297398012207942,-5.674965592172384
307,-8.904761274415216,4.040134834207325
308,-9.444073912945735,3.0531808319269285
309,-3.522675618642406,0.29360099943092716
310,1.3815321500358775,7.382549090939173
311,-9.49881070697596,4.276834271969743
312,2.869467226079872,-5.965182086586585
313,3.9371134165895,-5.420779060710101
314,7.2606443668981555,5.343476829943606
315,2.954592677281765,-5.95392932249975
316,7.859584131369602,7.11811570464525
317,2.777176667592477,-5.24409139529944
318,-2.808792424008233,2.720965373536229
319,-3.2618190228908577,0.4868318250165833
320,2.2181631676414804,-6.624516926547737
321,-9.206803593444317,2.8150483369045833
322,7.1932370495100315,5.354768405710754
323,4.63675098841405,-6.282768347116338
324,-8.493742875169604,5.362618428604477
325,7.956673553375071,8.25692059172591
326,6.093240142916638,5.643903628314025
327,-9.234153006834587,3.102352445224483
328,-1.5463981702070295,0.5519481620679886
329,8.22202489848916,7.114966333108203
330,-2.874940344524413,0.49249153300590753
331,7.736430535097925,6.694504738093003
332,-3.5670307098468292,0.37383093427141634
333,-1.8412051403378233,-0.48260163094442265
334,-8.441530473531042,3.4797306253500158
335,6.52688355107514,4.878581337399517
336,4.725354718363331,-5.482114867132083
337,-8.37378749129111,4.611593272143727
338,2.8793523451211707,-7.658944737848576
339,0.5110514390903593,-6.8186549263276435
340,3.7017122629919923,-5.609218844600568
341,-2.14401042253293,1.4214952388934547
342,1.177753562277486,-6.709180138824109
343,-2.907763891896518,1.3052870116387325
344,-7.736620682829775,5.345773271372695
345,-9.266997185331041,3.2087758747154638
346,7.707185649014897,6.380268889796333
347,4.1866393049126565,-5.708269962021278
348,7.739254778061683,6.703949098394618
349,7.489796557137231,4.142792745407537
350,-1.657274137682898,1.2688825871615772
351,1.6967634153996962,6.155902213894102
352,-3.85504865138905,0.9411591601324232
353,-10.35907825947454,4.334199835164529
354,0.7598250643577689,8.298153336187326
355,0.9846345617823751,6.401138092244403
356,9.768992874808648,6.872244605706267
357,-3.9896516514751665,1.1315736320721146
358,7.471605265801173,6.455305753757032
359,-9.434518982331015,2.817575671055927
360,-4.17666106730504,0.7065329649845289
361,-9.875130478754826,4.446781778038671
362,-3.0785855414979357,-1.5451916062986684
363,-2.9372921621927466,0.11309751788904121
364,2.1429240357639485,9.082571562800634
365,-2.9631722595488523,1.6783559988960435
366,3.4733988041901505,6.734635525578881
367,6.8446527767753125,6.632249728930695
368,3.708337164704473,-5.3183980188959605
369,2.79590085288819,-6.120364990306322
370,-3.7182710440466438,0.04109294755728293
371,-1.157431112075096,-0.2976039003761781
372,7.327529097752553,7.226360539716754
373,-2.021351030298224,-0.32068576626359635
374,3.107836916477206,7.154969202834699
375,-2.790913466320746,0.07492480703872628
376,6.73747726153421,6.669002772093707
377,1.2019840095257663,7.451773260644792
378,3.6335612515161424,-6.366101033168634
379,-0.9852656437903102,0.9981827725453162
380,2.143815220603628,-6.8893963833942395
381,-9.861108548970742,5.405571405293941
382,6.940571085935834,6.238599549808953
383,7.754729659733673,4.7772695273038375
384,-9.135426185244315,3.2321047353520647
385,7.62201067818239,6.347567451305433
386,-7.888664107779283,3.200905176076297
387,7.356946737895461,7.155257764300909
388,2.0016336532176204,7.085823228538118
389,5.961246482091931,-4.80912539155667
390,7.828299566363806,6.93486050250986
391,1.357423128101249,6.959133906535146
392,-1.0796987074439124,-0.22213907747021222
393,7.7027655036948435,6.1559021318485705
394,6.708968270987913,5.9367501064102
395,3.098797285680034,-7.594147984903181
396,2.4869250192979857,-6.742173217855615
397,2.6879558395630823,-6.120548321211384
398,6.3907275274136275,6.780472908928137
399,-0.844139800964053,1.503419443088881
400,-8.110961741635569,3.974795900220551
401,1.9733020525471283,-6.626049515418947
402,-10.17396497026702,5.912757792137597
403,8.172371178667163,6.685988470459926
404,2.684297102823475,6.208111255283654
405,-0.6517989007815084,-0.27995256793236756
406,8.888977925657255,7.332496036415881
407,6.852244039834854,7.910626538804236
408,-1.4188185465213525,0.9424350196677412
409,2.2879206849133973,8.798750047479398
410,7.963614513334229,6.136451954731497
411,7.807179702567641,5.336275462771359
412,2.684639187408594,-4.081598078811255
413,1.172004378535611,-7.297692591542266
414,1.6722481256824564,7.304237965743541
415,8.844370934573593,7.045870939490539
416,-2.4811821538578,0.49957019125941954
417,-6.502953959410784,4.659704690271038
418,3.287281110023446,-7.291059855163223
419,2.0367082077589393,-8.045727596843935
420,3.489572321821121,-6.348694850072401
421,2.507378128017531,9.113108825008538
422,9.437409768807402,6.789760998209081
423,6.139192378682283,5.741102440222366
424,-8.634802768130683,3.349989810906356
425,2.050104644037588,-5.971265136059846
426,7.338675011648289,5.14640117651503
427,7.798166488156881,5.699479673303752
428,8.972723261092625,7.060189936823304
429,4.742112670445182,5.545547305882501
430,-2.2335458520549483,0.048938134605193306
431,0.6661597869759035,-7.654929989818823
432,-9.908925196097321,5.975888211671714
433,-10.23289056349644,5.036943889077736
434,1.994507046044796,7.95872229598856
435,8.652809805262603,6.13533179819185
436,-7.854463466937688,4.7089658823983935
437,-1.8575566134832382,0.513972724313075
438,-1.976212727698187,1.4756956062397277
439,7.5189715618873665,5.0755667794961
440,4.233902908853482,5.093569585661861
441,-9.566746204602023,5.3699750963724995
442,-1.706789498708761,-0.02185763466640378
443,-10.41739543012753,4.137290176893415
444,1.3119742701292527,8.384861969473477
445,9.140907291566254,5.969563680875958
446,6.643841691772801,5.495221618645298
447,-1.5953890865088791,0.47916076886720715
448,-3.1973178649262084,1.7256235621466236
449,6.666554715483215,7.190057846701604
450,1.3393441121208522,7.653051932862764
451,-9.136325961573714,3.737288766570518
452,1.4247042194870578,7.453199179559789
453,1.9669013881186768,7.6702634100351
454,-1.714771578582975,0.6569449687631682
455,-2.584152211537796,-0.5149680741267502
456,1.2850833353858473,7.8320720784906595
457,-0.6809992734857062,-0.2656415832422503
458,3.6589307871923062,-9.52839797852398
459,2.0177878184757887,-4.478442026268968
460,-1.1872324524319737,2.82117648510379
461,4.417509456833985,-6.465153378001586
462,-1.219445912972381,0.3305041217945409
463,2.0734733035112436,9.283389796771411
464,-9.160126070183946,4.097183693422114
465,-8.915563181139447,4.984012811311057
466,7.167740430429863,7.366774753466622
467,-2.96275992097747,0.027418993607415287
468,1.3754462330543933,8.79234358202149
469,8.478758798678614,4.557300251862692
470,3.620129547481977,-4.974243097426527
471,-9.144287343928594,3.7561173926670386
472,-10.314555843280482,2.3213938855344924
473,-10.110228157908919,2.4578748325508157
474,-8.581383603763586,3.7699547009283663
475,8.10824929730701,4.935527088416269
476,8.151536072195855,5.613173188929664
477,7.107757463508084,5.678096857796168
478,4.474448427700025,-7.570782008010404
479,0.5164186107446693,9.670295796952088
480,1.8818460555638692,7.009663016878064
481,0.988541188781631,6.883352155457649
482,8.600627530768694,6.447738731429721
483,2.2327666343986095,-5.39751765978026
484,2.119649638393793,-5.718931861995595
485,2.999908948706042,8.794663205033444
486,7.899000588370705,7.28662063269671
487,4.224877383282333,-6.5994814983174725
488,-8.685980363489405,1.991064632088678
489,-7.823621914045467,2.7557639898355424
490,7.602034951796277,8.243272750591512
491,5.716603853340222,-5.824666477005851
492,-2.572251886630051,0.7238119740127378
493,-8.568317802323122,3.3452675916951122
494,0.8771228669287819,6.849695074734932
495,2.985725843538972,-7.828404052199638
496,2.2425096012250267,-6.783161598613438
497,-3.7699668051108444,0.15037595726210082
498,-3.1806980460154146,0.5361282570200092
499,-8.879413202789939,4.063379126993218
500,5.070711758014172,-6.080497557866091
501,1.2305367740901643,9.080033414024596
502,-1.6144115927005154,-0.7933170579566811
503,-9.581372961205316,3.542300812841376
504,-0.35506186613972845,7.209937481402878
505,-2.521598915761147,1.065299048116839
506,2.869973685263316,-6.827530473336104
507,-1.9126200470015808,-1.0113678969400282
508,2.3472656053932086,8.155943196167728
509,2.973407285810732,-6.668731781099839
510,-2.2354912475638145,1.0543528138100342
511,2.0637013449648993,10.218964104953546
512,-9.623577417247004,4.440052824362397
513,8.58102872077267,8.232521088078881
514,9.193223279017571,6.926947295031894
515,8.355295128108402,7.8846211132895885
516,1.1991015001594945,9.208118248624567
517,0.8004000371674338,7.471823646905566
518,-1.8087228805169366,0.657559460362476
519,-9.309277465001818,3.7322414369779766
520,-4.024618217894855,-0.3397411358431264
521,4.470149214219985,-5.880048319033279
522,-3.1526895269758106,-2.0734393766925647
523,2.6257472192632063,-4.304437419265521
524,-2.4888959374199753,0.4672996001735545
525,8.84134220749259,5.618130917769085
526,1.3243558253307446,9.374773010229838
527,2.603898012550383,-5.723018836292425
528,-1.838150983846977,1.6836559949119312
529,1.838524859476442,-5.833268962500484
530,8.640106516162652,4.533365679472149
531,2.2142577088389794,-6.195017266098205
532,1.9313812252139502,9.574743859369974
533,-2.958033139548211,0.8323208665721885
534,3.143198554267259,-5.409968882553751
535,-10.634614677777305,6.423996878422015
536,1.1623656762976378,11.327506866888308
537,3.787604291932067,-5.43970597816857
538,-10.04594723938783,3.090040259386375
539,8.053961379253236,6.49887495328993
540,-2.130298694696212,0.10215208591833325
541,-1.2194387463907927,0.2661177544610135
542,3.03086431569979,-6.060119975651811
543,-9.100338009278776,2.6558135989204184
544,0.5963999894646204,8.278913370724133
545,3.386306892145398,8.628119051707317
546,3.7263917869761762,-6.489151255745091
547,1.0649467371895245,9.330228592882145
548,7.123049927903142,6.91182032762237
549,-8.50838829647795,2.7613768200005246
550,3.875929984730525,-4.026476759384387
551,-2.0949896234817276,0.6829571468068101
552,-9.4052737523565,3.687641696230302
553,1.4420210220407599,9.452607105073145
554,4.403802891584979,-5.22978822481212
555,-2.0402365203757413,-0.7199736483786261
556,2.349616603243459,-6.3520027195866815
557,3.301993230244018,-4.907551882551783
558,3.4937470255821865,-5.8852444183694415
559,1.4949701185754958,8.159406299113526
560,7.254443637958024,6.720198350891796
561,-8.663487716863228,1.3585522988267278
562,2.1702067808758976,-6.18366635656671
563,-0.3332146299576335,0.35032621138096937
564,-10.367835864895003,2.148922528488216
565,-3.43940959342886,0.21642140603392032
566,-2.5401609980842434,2.13896847778099
567,5.948969774559767,4.082924115007508
568,-2.0516030157407483,-2.2558836230748525
569,1.3857575514430747,7.825800304946557
570,2.2244127759362153,8.436251960798465
571,2.260893365118391,9.462029277059006
572,10.094452094996345,7.095338753259491
573,-8.336227568908264,3.5373444478647005
574,9.491124868883864,5.662954335950634
575,2.932282726196334,-7.427245248044128
576,1.488839575988524,7.608539875464022
577,0.19254738799931204,8.940254654585708
578,3.8214723515491427,-5.709196211677829
579,-10.42156478406666,3.2720327191576337
580,8.270420712319623,3.5219055982097185
581,9.516802152882097,7.579169203636977
582,-9.427642878340794,5.09537228452659
583,4.474867026143913,-6.21710975893691
584,8.072189897309912,5.802557924422882
585,-2.485376970478701,-0.4887085027154464
586,3.327676431510313,-6.780635067846455
587,-6.86042082214508,4.115906088296521
588,-2.2544215667396506,1.1598610557323907
589,7.513198348509167,6.691115745961827
590,0.8749419548138434,7.341500558522179
591,1.1758813207807535,-7.898290717740407
592,1.8041578382822618,7.421742013825541
593,-2.4693028424927284,0.4766082791811935
594,6.125107244902794,5.006760744588915
595,1.0661691356549243,8.206014578458376
596,4.607475536412725,-6.629573280855909
597,4.707726751616861,6.810032255248937
598,1.539061715451333,7.053795461022366
599,1.238602649228409,-6.895441560259719
600,6.747818112357816,6.946539742069534
601,7.77099284571144,3.730428337347654
602,-2.4636740972306277,0.9423921563350642
603,2.369032940392975,7.936353569172666
604,2.0509573066576223,-5.698532120518462
605,-2.92845249021998,0.8812685606338527
606,-10.437756777350561,4.125631568187575
607,2.2428106018528435,-5.0162369668905615
608,4.903181281808627,-5.354932376344664
609,0.593294825764721,7.142793104070369
610,3.353109128585974,-5.502298845505901
611,3.3127340351241354,-6.131532414762964
612,-8.852153861413052,3.1423138501414876
613,7.94346855403797,7.087483901743587
614,-2.3531230356342565,0.5903529496895139
615,-0.06598608588339583,8.497399937760646
616,8.419281668014548,6.210054630400515
617,0.34542657096733054,8.954747760747871
618,2.5290945679046177,-7.398955535189953
619,3.9422439478234463,8.569681976586448
620,2.328314011614437,-8.046701744756046
621,2.21467776842886,7.259028608119489
622,3.5634439050443243,-4.638654330382158
623,-9.760032566384126,3.7612281245991848
624,8.077774518538385,6.792410170685373
625,6.313055650656205,7.7075836292029045
626,8.3411487737346,5.211821917497756
627,7.828821301011585,6.188239644959021
628,8.370524612509804,5.529316079647851
629,1.4970422705847555,6.913681456188937
630,2.2601493400080557,9.167536416302774
631,-7.662557086830949,2.3626912827071163
632,-8.169579683823015,4.064605122444855
633,-2.591477927851936,1.4861089022501224
634,1.2513232955273081,8.537207671623703
635,6.640177409329826,6.9403288594526185
636,4.086745852821463,-6.323017539165377
637,3.0716969889418637,-5.305136047960071
638,1.494708612789044,7.002711947416224
639,3.8778203870938204,-5.387255764121397
640,7.9376882104573525,5.386467281025544
641,-2.7912845896045253,2.256019647037579
642,7.076177398886993,8.381003134985558
643,9.47822247405867,6.64247461707402
644,-9.590901994509945,3.372384541566218
645,-8.191035087536134,4.4058832075412635
646,8.36460406901578,6.656005328908409
647,3.087407177848228,-5.339564948937722
648,1.3357228122050748,-5.3199612356635155
649,3.072181765790986,-5.660226559523431
650,-3.790863855593727,-0.09990041057128929
651,-9.741898325641161,4.2519407142507895
652,-9.321206804387222,4.836997070658447
653,-7.362478957045668,4.104320052841806
654,0.5855878467454048,7.4907287269893486
655,8.221059574690845,5.448207875006695
656,-9.488254953637066,4.090575166099673
657,-2.850005581842992,0.8080199830785888
658,0.4386215403308926,8.154803140071357
659,-9.431608688923847,3.259031666004035
660,-8.53378431377968,5.722372815268951
661,-2.6654971423418536,0.4252965850943397
662,-9.54994971128386,3.856865487038275
663,6.913028125932127,6.240929389502597
664,-3.2508397475370003,0.23116036360390435
665,2.321387890842072,-6.258180747093429
666,-8.736105087199784,6.122043182474764
667,-9.177515736676813,3.1103968927565755
668,-8.11667999059856,4.471947872887726
669,2.8482297754989903,-5.717006422822894
670,2.716573716877604,9.151902384267553
671,1.668792163323366,9.856224600571316
672,-9.40773989933654,4.861068207849176
673,1.6845017845625272,7.222306127951533
674,1.0902643138901955,7.7236987900337395
675,6.532190696764233,6.205834783750629
676,1.9459803019530795,8.040441754076012
677,1.3131344087302352,8.889964812395872
678,-4.048385132185009,0.9627461000457601
679,-2.0966700884012095,-1.3584728247063174
680,-3.5708292468991383,0.4525052325946505
681,-7.4429064238903635,4.350944890785218
682,8.995608807941572,7.328746317162029
683,-1.7796497981283563,-0.039203186778862587
684,2.4312934597781224,-6.087318001100463
685,-10.435188338490224,4.817655243360993
686,-3.9020938825271374,1.8606387924136139
687,-2.2633293598457005,0.3850453470839734
688,8.661280565012893,5.881534087821809
689,8.204077330887058,6.996319443177693
690,-3.326405023035869,-0.3271323395927115
691,3.1543354105471675,7.95206584470954
692,-0.14324536197969562,6.517404495206953
693,-2.541080598238373,0.6132471697265813
694,1.5030493872734048,7.8408396937671805
695,-1.9610209197691455,2.254427871913161
696,6.340730992500913,5.99258150241983
697,0.7819179049231249,-5.4082190775822045
698,3.234629439319894,-6.221846598766314
699,9.581340224760783,6.976878772277595
700,9.22441779282516,5.784927660331392
701,2.0502626394577637,9.58996605696203
702,-9.026327665151038,4.295097314777618
703,7.426679718508269,6.640640221476405
704,1.6052199304742152,8.941799238814557
705,1.2034062027649868,8.01723122190574
706,-10.404447609650953,5.091637224112288
707,6.555331614503928,6.075966516863689
708,-2.424321518897933,1.4020102999714437
709,3.5038065747532645,-6.001529116693806
710,-8.41630887497886,2.453385126242248
711,-7.204086046325832,1.4243723318585206
712,3.5165844241034696,-6.568668625176754
713,4.350964989300026,-6.548285256850094
714,2.569078516219541,9.283855979402205
715,1.0709918318360172,8.349812865378269
716,1.7738473629989104,6.864845089857457
717,3.8486533285959728,-6.258028274164795
718,-2.1889324875193545,-1.4697386688684222
719,2.873980716916086,-7.049052532309888
720,-8.092599663898035,2.933598399022685
721,-2.5571115212503375,-0.5435834026980149
722,-3.7083407383438836,0.22330396238665318
723,1.5903316696464753,-6.567885357106673
